state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
34,017,1003,88101,1,40.725413,-74.052293,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),Events Excluded,323,90.0,Y,328,365,0,3,1.0,1.0,Certified,8.151703,4.926512,40.5,2023-07-05 00:00,31.2,2023-07-19 00:00,28.7,2023-07-01 00:00,23.3,2023-12-26 00:00,,,,,23.3,20.8,16.4,14.2,10.5,6.8,3.2,Jersey City Firehouse,"JCFD Engine 5/Ladder 6, 355 Newark Avenue",New Jersey,Hudson,Jersey City,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-17
34,017,1003,88101,1,40.725413,-74.052293,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),Events Included,328,90.0,Y,328,365,5,3,5.0,5.0,Certified,9.087195,9.759629,127.6,2023-06-07 00:00,67.0,2023-06-08 00:00,61.1,2023-06-06 00:00,56.6,2023-06-30 00:00,,,,,56.6,31.2,18.2,15.0,10.8,6.9,3.5,Jersey City Firehouse,"JCFD Engine 5/Ladder 6, 355 Newark Avenue",New Jersey,Hudson,Jersey City,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-17
34,017,1003,88101,1,40.725413,-74.052293,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,328,90.0,Y,328,365,5,3,5.0,5.0,Certified,9.087195,9.759629,127.6,2023-06-07 00:00,67.0,2023-06-08 00:00,61.1,2023-06-06 00:00,56.6,2023-06-30 00:00,,,,,56.6,31.2,18.2,15.0,10.8,6.9,3.5,Jersey City Firehouse,"JCFD Engine 5/Ladder 6, 355 Newark Avenue",New Jersey,Hudson,Jersey City,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-17
34,017,1003,88101,2,40.725413,-74.052293,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,55,92.0,Y,55,60,0,3,1.0,1.0,Certified,9.974545,7.810658,42.5,2023-07-05 00:00,33.7,2023-06-29 00:00,23.7,2023-12-26 00:00,23.6,2023-06-11 00:00,,,,,42.5,33.7,23.7,22.4,12.4,8.1,3.3,Jersey City Firehouse,"JCFD Engine 5/Ladder 6, 355 Newark Avenue",New Jersey,Hudson,Jersey City,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-17
34,023,0011,88101,1,40.462182,-74.429439,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),Events Excluded,119,99.0,Y,120,121,0,1,0.0,0.0,Certified,7.19916,4.823275,34.2,2023-06-29 00:00,23.2,2023-07-17 00:00,19.2,2023-06-11 00:00,19.1,2023-12-02 00:00,,,,,23.2,19.2,15.8,12.8,8.8,5.8,2.7,Rutgers University,"Vegetable Farm 3, 67 Ryders Lane",New Jersey,Middlesex,East Brunswick (Township of),35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-17
34,023,0011,88101,1,40.462182,-74.429439,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),Events Included,120,99.0,Y,120,121,1,1,1.0,1.0,Certified,7.704167,7.326141,67.8,2023-06-08 00:00,34.2,2023-06-29 00:00,23.2,2023-07-17 00:00,19.2,2023-06-11 00:00,,,,,34.2,23.2,17.4,13.4,9.3,5.9,3.1,Rutgers University,"Vegetable Farm 3, 67 Ryders Lane",New Jersey,Middlesex,East Brunswick (Township of),35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-17
34,023,0011,88101,1,40.462182,-74.429439,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,120,99.0,Y,120,121,1,1,1.0,1.0,Certified,7.704167,7.326141,67.8,2023-06-08 00:00,34.2,2023-06-29 00:00,23.2,2023-07-17 00:00,19.2,2023-06-11 00:00,,,,,34.2,23.2,17.4,13.4,9.3,5.9,3.1,Rutgers University,"Vegetable Farm 3, 67 Ryders Lane",New Jersey,Middlesex,East Brunswick (Township of),35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-17
34,027,3001,88101,1,40.787628,-74.676301,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),Events Excluded,110,93.0,Y,112,121,0,4,0.0,0.0,Certified,6.11,4.507221,29.1,2023-07-17 00:00,22.8,2023-06-17 00:00,20.7,2023-06-11 00:00,17.1,2023-07-20 00:00,,,,,22.8,20.7,13.8,11.0,7.7,5.1,1.9,Chester,"Department of Public Works Bldg. #1, 50 North Road",New Jersey,Morris,Chester,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-17
34,027,3001,88101,1,40.787628,-74.676301,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),Events Included,112,93.0,Y,112,121,2,4,2.0,2.0,Certified,6.984821,7.900943,55.6,2023-06-29 00:00,54.6,2023-06-08 00:00,29.1,2023-07-17 00:00,22.8,2023-06-17 00:00,,,,,54.6,29.1,17.1,11.2,8.3,5.2,2.1,Chester,"Department of Public Works Bldg. #1, 50 North Road",New Jersey,Morris,Chester,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-17
34,027,3001,88101,1,40.787628,-74.676301,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2023,Micrograms/cubic meter (LC),Concurred Events Excluded,112,93.0,Y,112,121,2,4,2.0,2.0,Certified,6.984821,7.900943,55.6,2023-06-29 00:00,54.6,2023-06-08 00:00,29.1,2023-07-17 00:00,22.8,2023-06-17 00:00,,,,,54.6,29.1,17.1,11.2,8.3,5.2,2.1,Chester,"Department of Public Works Bldg. #1, 50 North Road",New Jersey,Morris,Chester,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-17
