state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
34,003,0003,88101,1,40.852256,-73.973314,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,114,93.0,Y,114,122,0,4,0.0,0.0,Certified,7.409649,3.919047,19.6,2018-07-01 00:00,18.2,2018-01-11 00:00,18.0,2018-07-04 00:00,17.2,2018-02-10 00:00,,,,,18.2,18.0,14.8,13.3,9.7,6.3,3.1,Fort Lee Library,320 Main Street,New Jersey,Bergen,Fort Lee,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,013,0003,88101,1,40.720989,-74.192892,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,119,98.0,Y,119,122,0,3,0.0,0.0,Certified,7.736975,4.329694,26.1,2018-01-11 00:00,23.3,2018-02-10 00:00,18.3,2018-11-19 00:00,17.9,2018-08-27 00:00,,,,,23.3,18.3,15.9,14.1,9.7,7.0,3.5,Newark Firehouse,360 Clinton Avenue,New Jersey,Essex,Newark,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,017,1003,88101,1,40.725413,-74.052293,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,357,98.0,Y,357,365,0,7,0.0,0.0,Certified,8.142857,4.585117,30.3,2018-01-22 00:00,22.1,2018-02-10 00:00,21.1,2018-08-16 00:00,21.0,2018-08-27 00:00,,,,,21.0,20.0,18.2,15.2,10.3,6.9,3.5,Jersey City Firehouse,"JCFD Engine 5/Ladder 6, 355 Newark Avenue",New Jersey,Hudson,Jersey City,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,017,1003,88101,2,40.725413,-74.052293,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,59,95.0,Y,58,61,0,1,0.0,0.0,Certified,7.455932,3.965901,20.4,2018-07-01 00:00,19.0,2018-08-06 00:00,16.5,2018-01-08 00:00,16.4,2018-04-14 00:00,,,,,20.4,19.0,16.5,11.6,10.0,6.6,3.6,Jersey City Firehouse,"JCFD Engine 5/Ladder 6, 355 Newark Avenue",New Jersey,Hudson,Jersey City,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,017,0008,88101,1,40.770908,-74.036218,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,115,94.0,Y,115,122,0,2,0.0,0.0,Uncertified (past due),7.606957,4.144955,20.8,2018-07-01 00:00,19.5,2018-02-10 00:00,19.2,2018-11-19 00:00,18.4,2018-08-27 00:00,,,,,19.5,19.2,15.7,13.7,9.8,6.6,3.2,Union City High School,2500 John F. Kennedy Blvd.,New Jersey,Hudson,Union City,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,023,0011,88101,1,40.462182,-74.429439,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,116,95.0,Y,116,122,0,5,0.0,0.0,Uncertified (past due),6.793103,3.850392,18.1,2018-07-01 00:00,17.0,2018-08-27 00:00,16.5,2018-08-06 00:00,15.9,2018-11-19 00:00,,,,,17.0,16.5,15.2,13.3,9.3,5.7,2.9,Rutgers University,"Vegetable Farm 3, 67 Ryders Lane",New Jersey,Middlesex,East Brunswick (Township of),35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,027,3001,88101,1,40.787628,-74.676301,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,108,89.0,Y,108,122,0,3,0.0,0.0,Certified,5.894444,3.725433,18.4,2018-08-27 00:00,16.7,2018-07-01 00:00,15.1,2018-08-06 00:00,14.5,2018-07-04 00:00,,,,,16.7,15.1,13.8,12.0,7.2,4.8,2.3,Chester,"Department of Public Works Bldg. #1, 50 North Road",New Jersey,Morris,Chester,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,031,0005,88101,1,40.918381,-74.168092,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,118,97.0,Y,118,122,0,0,0.0,0.0,Certified,7.622034,4.791537,30.0,2018-01-11 00:00,24.3,2018-02-10 00:00,18.9,2018-07-01 00:00,18.0,2018-03-30 00:00,,,,,24.3,18.9,16.9,14.8,9.9,6.4,3.0,Paterson,"Paterson Board of Health, 176 Broadway",New Jersey,Passaic,Paterson,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,029,2002,88101,1,39.994908,-74.170447,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,344,94.0,Y,344,365,0,2,0.0,0.0,Certified,6.364244,3.402302,19.9,2018-08-16 00:00,19.9,2018-08-28 00:00,18.5,2018-07-02 00:00,18.2,2018-12-12 00:00,,,,,18.2,17.1,12.7,11.1,7.9,5.6,3.0,Toms River,"Hooper Avenue Elementary School, 1517 Hooper Avenue",New Jersey,Ocean,Toms River,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,039,0004,88101,1,40.64144,-74.208365,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,347,95.0,Y,347,365,0,4,0.0,0.0,Certified,8.818732,4.610082,33.2,2018-01-11 00:00,25.4,2018-02-10 00:00,24.9,2018-12-20 00:00,22.7,2018-07-03 00:00,,,,,22.7,21.8,17.9,14.9,11.0,8.2,3.9,Elizabeth Lab,NJ Turnpike Interchange 13 Toll Plaza,New Jersey,Union,Elizabeth,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,039,0004,88101,2,40.64144,-74.208365,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,58,93.0,Y,57,61,0,1,0.0,0.0,Certified,9.181034,4.375107,19.8,2018-07-01 00:00,18.2,2018-01-08 00:00,18.1,2018-08-06 00:00,16.7,2018-04-14 00:00,,,,,19.8,18.2,18.1,15.3,12.8,9.0,3.8,Elizabeth Lab,NJ Turnpike Interchange 13 Toll Plaza,New Jersey,Union,Elizabeth,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
34,039,2003,88101,1,40.603943,-74.276174,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,118,97.0,Y,118,122,0,4,0.0,0.0,Certified,7.717797,4.320783,22.5,2018-02-10 00:00,20.9,2018-11-19 00:00,19.3,2018-07-01 00:00,18.5,2018-01-11 00:00,,,,,20.9,19.3,15.8,14.1,9.9,6.5,3.2,Rahway,"Rahway Fire Department, 1300 Main Street",New Jersey,Union,Rahway,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
36,103,0002,88101,1,40.74529,-73.41919,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,116,95.0,Y,116,122,0,6,0.0,0.0,Certified,6.814655,3.653783,20.5,2018-06-01 00:00,18.4,2018-07-01 00:00,16.7,2018-08-06 00:00,16.5,2018-08-27 00:00,,,,,18.4,16.7,15.0,11.2,8.8,6.4,3.1,BABYLON,"EAST FARMINGDALE WATER DIST., 72 GAZZA BLVD.",New York,Suffolk,East Farmingdale,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
36,005,0110,88101,1,40.816,-73.902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,122,100.0,Y,122,122,0,0,0.0,0.0,Certified,7.959836,4.334098,24.4,2018-01-11 00:00,20.1,2018-02-10 00:00,18.7,2018-07-01 00:00,18.7,2018-08-06 00:00,,,,,20.1,18.7,17.6,13.9,10.0,7.1,3.4,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
36,005,0133,88101,1,40.8679,-73.87809,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,122,100.0,Y,122,122,0,0,0.0,0.0,Certified,8.266393,4.658603,24.0,2018-01-11 00:00,21.8,2018-04-14 00:00,21.5,2018-02-10 00:00,20.7,2018-01-08 00:00,,,,,21.8,21.5,19.6,14.6,10.7,7.3,4.0,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
36,047,0122,88101,1,40.71961,-73.94771,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,120,98.0,Y,120,122,0,2,0.0,0.0,Certified,7.8775,3.932807,21.5,2018-11-19 00:00,17.9,2018-04-14 00:00,17.9,2018-07-01 00:00,17.9,2018-08-06 00:00,,,,,17.9,17.9,16.3,13.9,10.1,7.0,3.9,JHS 126,JHS 126  424 LEONARD ST,New York,Kings,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-18
