state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,059,0007,88101,1,33.83062,-117.93845,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,357,98.0,Y,357,365,0,8,0.0,0.0,Certified,9.896078,4.376827,33.1,2022-07-04 00:00,32.0,2022-12-24 00:00,30.4,2022-12-23 00:00,26.7,2022-01-06 00:00,,,,,26.7,22.1,17.0,14.3,11.8,9.2,5.2,Anaheim,1630 W. PAMPAS LANE,California,Orange,Anaheim,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17
06,037,0002,88101,1,34.1365,-117.92391,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,Multiple Methods Used,2022,Micrograms/cubic meter (LC),No Events,72,61.0,N,72,118,0,16,0.0,0.0,Certified,9.823611,4.315857,18.4,2022-02-01 00:00,17.8,2022-08-15 00:00,17.7,2022-06-01 00:00,17.4,2022-04-02 00:00,,,,,18.4,17.8,17.4,15.7,13.2,10.1,4.0,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17
06,037,0002,88101,21,34.1365,-117.92391,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,4,7.0,N,4,61,0,0,0.0,0.0,Certified,7.8,5.997222,16.2,2022-01-08 00:00,8.0,2022-01-14 00:00,3.9,2022-01-20 00:00,3.1,2022-01-02 00:00,,,,,16.2,16.2,16.2,16.2,16.2,8.0,3.1,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17
06,037,1302,88101,1,33.901389,-118.205,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,358,98.0,Y,358,365,0,7,6.0,6.0,Certified,12.102793,6.187377,52.8,2022-12-24 00:00,39.2,2022-07-04 00:00,37.1,2022-01-01 00:00,37.1,2022-11-24 00:00,,,,,37.1,32.6,23.7,18.7,13.8,11.0,6.0,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17
06,037,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,55,45.0,N,55,122,0,5,0.0,0.0,Certified,9.916364,3.271355,20.0,2022-01-14 00:00,18.0,2022-01-08 00:00,16.4,2022-02-01 00:00,15.3,2022-06-01 00:00,,,,,20.0,18.0,16.4,13.5,12.3,9.6,6.5,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17
06,037,4004,88101,1,33.79236,-118.17533,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,119,33.0,N,119,365,0,1,0.0,0.0,Certified,10.765546,4.103253,26.1,2022-01-05 00:00,20.9,2022-01-14 00:00,20.0,2022-01-06 00:00,19.4,2022-04-09 00:00,,,,,20.9,20.0,18.7,16.7,13.0,10.1,5.7,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17
06,037,4008,88101,1,33.859662,-118.200707,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,358,98.0,Y,358,365,0,7,1.0,1.0,Certified,11.909497,5.031037,39.0,2022-12-24 00:00,33.5,2022-12-23 00:00,32.3,2022-12-19 00:00,29.2,2022-12-22 00:00,,,,,29.2,25.5,21.9,17.7,14.2,11.2,6.4,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17
06,037,1103,88101,1,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,358,98.0,Y,358,365,0,7,0.0,0.0,Certified,10.93743,4.454878,33.7,2022-01-07 00:00,31.6,2022-07-05 00:00,27.9,2022-12-23 00:00,24.8,2022-01-05 00:00,,,,,24.8,21.9,18.9,16.7,13.2,10.2,6.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17
06,037,1103,88101,2,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,61,100.0,Y,61,61,0,0,0.0,0.0,Certified,11.05082,4.424878,25.1,2022-01-05 00:00,21.8,2022-07-04 00:00,19.5,2022-10-08 00:00,18.7,2022-12-19 00:00,,,,,25.1,21.8,18.7,16.8,13.5,9.6,6.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17
06,037,2005,88101,1,34.1326,-118.1272,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,120,98.0,Y,120,122,0,2,0.0,0.0,Certified,9.094167,3.679726,22.1,2022-07-04 00:00,19.4,2022-02-01 00:00,19.0,2022-10-14 00:00,16.7,2022-01-08 00:00,,,,,19.4,19.0,15.7,14.2,11.8,8.0,4.9,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-05-17
